id,name,complexity_average,complexity_bin,min_age,min_players,max_players,rating_average,bgg_rank,owned_users,mechanic_name,domain_name
68.0,Successors (First/Second Edition),3.19,Very High,12,2,4,7.02,3314,871.0,Dice Rolling,Wargames
68.0,Successors (First/Second Edition),3.19,Very High,12,2,4,7.02,3314,871.0,Campaign / Battle Card Driven,Wargames
68.0,Successors (First/Second Edition),3.19,Very High,12,2,4,7.02,3314,871.0,Point to Point Movement,Wargames
69.0,Bollox,2.4,Medium,10,2,2,6.74,12339,104.0,Pattern Building,Abstract Games
70.0,Big City,2.22,Medium,10,2,5,6.87,1376,2514.0,Modular Board,Strategy Games
70.0,Big City,2.22,Medium,10,2,5,6.87,1376,2514.0,Modular Board,Family Games
70.0,Big City,2.22,Medium,10,2,5,6.87,1376,2514.0,Tile Placement,Strategy Games
70.0,Big City,2.22,Medium,10,2,5,6.87,1376,2514.0,Tile Placement,Family Games
70.0,Big City,2.22,Medium,10,2,5,6.87,1376,2514.0,Hand Management,Strategy Games
70.0,Big City,2.22,Medium,10,2,5,6.87,1376,2514.0,Hand Management,Family Games
71.0,Civilization,3.66,Very High,12,2,7,7.5,312,10060.0,Area Movement,Strategy Games
71.0,Civilization,3.66,Very High,12,2,7,7.5,312,10060.0,Hand Management,Strategy Games
71.0,Civilization,3.66,Very High,12,2,7,7.5,312,10060.0,Set Collection,Strategy Games
71.0,Civilization,3.66,Very High,12,2,7,7.5,312,10060.0,Tech Trees / Tech Tracks,Strategy Games
71.0,Civilization,3.66,Very High,12,2,7,7.5,312,10060.0,Trading,Strategy Games
71.0,Civilization,3.66,Very High,12,2,7,7.5,312,10060.0,Turn Order: Stat-Based,Strategy Games
71.0,Civilization,3.66,Very High,12,2,7,7.5,312,10060.0,Area Majority / Influence,Strategy Games
72.0,Verräter,2.57,High,12,3,4,6.7,1838,4148.0,Variable Player Powers,Strategy Games
72.0,Verräter,2.57,High,12,3,4,6.7,1838,4148.0,Card Drafting,Strategy Games
72.0,Verräter,2.57,High,12,3,4,6.7,1838,4148.0,Hand Management,Strategy Games
72.0,Verräter,2.57,High,12,3,4,6.7,1838,4148.0,Modular Board,Strategy Games
72.0,Verräter,2.57,High,12,3,4,6.7,1838,4148.0,Team-Based Game,Strategy Games
73.0,Show Manager,2.09,Medium,10,2,6,7.01,1487,1897.0,Card Drafting,Family Games
73.0,Show Manager,2.09,Medium,10,2,6,7.01,1487,1897.0,Card Drafting,Strategy Games
73.0,Show Manager,2.09,Medium,10,2,6,7.01,1487,1897.0,Set Collection,Family Games
73.0,Show Manager,2.09,Medium,10,2,6,7.01,1487,1897.0,Set Collection,Strategy Games
74.0,Apples to Apples,1.16,Very Low,12,4,10,5.81,4788,25661.0,Simultaneous Action Selection,Party Games
74.0,Apples to Apples,1.16,Very Low,12,4,10,5.81,4788,25661.0,Hand Management,Party Games
74.0,Apples to Apples,1.16,Very Low,12,4,10,5.81,4788,25661.0,Player Judge,Party Games
75.0,Falling,1.22,Very Low,8,4,8,5.49,18378,2397.0,Hand Management,Party Games
76.0,Air Baron,2.55,High,10,2,6,6.4,3967,973.0,Dice Rolling,Strategy Games
76.0,Air Baron,2.55,High,10,2,6,6.4,3967,973.0,Area Majority / Influence,Strategy Games
76.0,Air Baron,2.55,High,10,2,6,6.4,3967,973.0,Chit-Pull System,Strategy Games
77.0,EastFront,3.61,Very High,12,2,2,7.68,1975,1116.0,Simulation,Wargames
77.0,EastFront,3.61,Very High,12,2,2,7.68,1975,1116.0,Dice Rolling,Wargames
77.0,EastFront,3.61,Very High,12,2,2,7.68,1975,1116.0,Hexagon Grid,Wargames
77.0,EastFront,3.61,Very High,12,2,2,7.68,1975,1116.0,Secret Unit Deployment,Wargames
78.0,"WestFront: The War in Europe, 1943-45",3.5,Very High,12,2,2,6.83,6188,553.0,Hexagon Grid,Wargames
78.0,"WestFront: The War in Europe, 1943-45",3.5,Very High,12,2,2,6.83,6188,553.0,Dice Rolling,Wargames
78.0,"WestFront: The War in Europe, 1943-45",3.5,Very High,12,2,2,6.83,6188,553.0,Secret Unit Deployment,Wargames
79.0,MedFront: War in North Africa 1940-43,3.16,Very High,12,2,2,6.33,9843,398.0,Simulation,Wargames
79.0,MedFront: War in North Africa 1940-43,3.16,Very High,12,2,2,6.33,9843,398.0,Secret Unit Deployment,Wargames
79.0,MedFront: War in North Africa 1940-43,3.16,Very High,12,2,2,6.33,9843,398.0,Hexagon Grid,Wargames
79.0,MedFront: War in North Africa 1940-43,3.16,Very High,12,2,2,6.33,9843,398.0,Grid Movement,Wargames
79.0,MedFront: War in North Africa 1940-43,3.16,Very High,12,2,2,6.33,9843,398.0,Dice Rolling,Wargames
82.0,Bobby Lee: The Civil War in Virginia 1861-1865,2.96,High,12,2,2,6.77,4566,888.0,Secret Unit Deployment,Wargames
82.0,Bobby Lee: The Civil War in Virginia 1861-1865,2.96,High,12,2,2,6.77,4566,888.0,Dice Rolling,Wargames
83.0,Sam Grant: The Civil War in the West 1862-1864,2.89,High,12,2,2,6.42,8859,445.0,Secret Unit Deployment,Wargames
84.0,Rommel in the Desert,3.43,Very High,12,2,2,7.55,1500,2090.0,Hexagon Grid,Wargames
84.0,Rommel in the Desert,3.43,Very High,12,2,2,7.55,1500,2090.0,Dice Rolling,Wargames
84.0,Rommel in the Desert,3.43,Very High,12,2,2,7.55,1500,2090.0,Secret Unit Deployment,Wargames
85.0,Quebec 1759,2.15,Medium,12,2,2,6.94,2862,1264.0,Simulation,Wargames
85.0,Quebec 1759,2.15,Medium,12,2,2,6.94,2862,1264.0,Dice Rolling,Wargames
85.0,Quebec 1759,2.15,Medium,12,2,2,6.94,2862,1264.0,Point to Point Movement,Wargames
85.0,Quebec 1759,2.15,Medium,12,2,2,6.94,2862,1264.0,Secret Unit Deployment,Wargames
87.0,Victory: World War II,2.6,High,12,2,4,6.37,5148,824.0,Dice Rolling,Wargames
87.0,Victory: World War II,2.6,High,12,2,4,6.37,5148,824.0,Hexagon Grid,Wargames
87.0,Victory: World War II,2.6,High,12,2,4,6.37,5148,824.0,Secret Unit Deployment,Wargames
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Tile Placement,Abstract Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Tile Placement,Strategy Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Hand Management,Abstract Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Hand Management,Strategy Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Area Majority / Influence,Abstract Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Area Majority / Influence,Strategy Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Enclosure,Abstract Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Enclosure,Strategy Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Action Points,Abstract Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Action Points,Strategy Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Grid Movement,Abstract Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Grid Movement,Strategy Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Square Grid,Abstract Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Square Grid,Strategy Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Three Dimensional Movement,Abstract Games
88.0,Torres,2.87,High,12,2,4,7.12,531,12042.0,Three Dimensional Movement,Strategy Games
89.0,Blue vs. Gray,2.84,High,12,2,4,6.77,3943,1106.0,Dice Rolling,Wargames
89.0,Blue vs. Gray,2.84,High,12,2,4,6.77,3943,1106.0,Hand Management,Wargames
90.0,Star Wars: Episode 1 - Clash of the Lightsabers,1.43,Very Low,8,2,2,6.2,4854,1044.0,Hand Management,Family Games
91.0,Paths of Glory,3.84,Very High,14,2,2,8.06,156,8630.0,Dice Rolling,Wargames
91.0,Paths of Glory,3.84,Very High,14,2,2,8.06,156,8630.0,Point to Point Movement,Wargames
91.0,Paths of Glory,3.84,Very High,14,2,2,8.06,156,8630.0,Campaign / Battle Card Driven,Wargames
93.0,El Grande,3.05,Very High,12,2,5,7.75,79,22629.0,Area Majority / Influence,Strategy Games
93.0,El Grande,3.05,Very High,12,2,5,7.75,79,22629.0,Turn Order: Stat-Based,Strategy Games
93.0,El Grande,3.05,Very High,12,2,5,7.75,79,22629.0,Turn Order: Progressive,Strategy Games
93.0,El Grande,3.05,Very High,12,2,5,7.75,79,22629.0,Simultaneous Action Selection,Strategy Games
93.0,El Grande,3.05,Very High,12,2,5,7.75,79,22629.0,Memory,Strategy Games
93.0,El Grande,3.05,Very High,12,2,5,7.75,79,22629.0,Hand Management,Strategy Games
93.0,El Grande,3.05,Very High,12,2,5,7.75,79,22629.0,Card Drafting,Strategy Games
93.0,El Grande,3.05,Very High,12,2,5,7.75,79,22629.0,Auction/Bidding,Strategy Games
93.0,El Grande,3.05,Very High,12,2,5,7.75,79,22629.0,Area Movement,Strategy Games
93.0,El Grande,3.05,Very High,12,2,5,7.75,79,22629.0,Action Drafting,Strategy Games
94.0,Union Pacific,2.55,High,12,2,6,7.21,673,4329.0,Card Drafting,Strategy Games
94.0,Union Pacific,2.55,High,12,2,6,7.21,673,4329.0,Network and Route Building,Strategy Games
94.0,Union Pacific,2.55,High,12,2,6,7.21,673,4329.0,Stock Holding,Strategy Games
95.0,Igel Ärgern,1.38,Very Low,8,2,6,6.41,3258,1124.0,Roll / Spin and Move,Family Games
96.0,Broadsides & Boarding Parties,1.83,Low,10,2,2,6.17,5646,1016.0,Dice Rolling,Thematic Games
96.0,Broadsides & Boarding Parties,1.83,Low,10,2,2,6.17,5646,1016.0,Point to Point Movement,Thematic Games
96.0,Broadsides & Boarding Parties,1.83,Low,10,2,2,6.17,5646,1016.0,Square Grid,Thematic Games
96.0,Broadsides & Boarding Parties,1.83,Low,10,2,2,6.17,5646,1016.0,Grid Movement,Thematic Games
96.0,Broadsides & Boarding Parties,1.83,Low,10,2,2,6.17,5646,1016.0,Action Queue,Thematic Games
96.0,Broadsides & Boarding Parties,1.83,Low,10,2,2,6.17,5646,1016.0,Hand Management,Thematic Games
97.0,Conquest of the Empire,2.52,High,10,2,6,6.26,4085,1750.0,Dice Rolling,Wargames
97.0,Conquest of the Empire,2.52,High,10,2,6,6.26,4085,1750.0,Dice Rolling,Thematic Games
97.0,Conquest of the Empire,2.52,High,10,2,6,6.26,4085,1750.0,Area Movement,Wargames
97.0,Conquest of the Empire,2.52,High,10,2,6,6.26,4085,1750.0,Area Movement,Thematic Games
98.0,Axis & Allies,3.04,Very High,12,2,5,6.56,1434,14520.0,Dice Rolling,Wargames
98.0,Axis & Allies,3.04,Very High,12,2,5,6.56,1434,14520.0,Minimap Resolution,Wargames
98.0,Axis & Allies,3.04,Very High,12,2,5,6.56,1434,14520.0,Stat Check Resolution,Wargames
98.0,Axis & Allies,3.04,Very High,12,2,5,6.56,1434,14520.0,Team-Based Game,Wargames
98.0,Axis & Allies,3.04,Very High,12,2,5,6.56,1434,14520.0,Area Movement,Wargames
99.0,Fortress America,2.64,High,12,2,4,6.7,1767,3808.0,Dice Rolling,Thematic Games
99.0,Fortress America,2.64,High,12,2,4,6.7,1767,3808.0,Dice Rolling,Wargames
99.0,Fortress America,2.64,High,12,2,4,6.7,1767,3808.0,Area Movement,Thematic Games
99.0,Fortress America,2.64,High,12,2,4,6.7,1767,3808.0,Area Movement,Wargames
99.0,Fortress America,2.64,High,12,2,4,6.7,1767,3808.0,Simulation,Thematic Games
99.0,Fortress America,2.64,High,12,2,4,6.7,1767,3808.0,Simulation,Wargames
101.0,Detroit-Cleveland Grand Prix,1.7,Low,8,2,6,6.78,2318,1363.0,Auction/Bidding,Family Games
102.0,Klunker,1.77,Low,10,3,5,6.22,4019,1446.0,Set Collection,Family Games
102.0,Klunker,1.77,Low,10,3,5,6.22,4019,1446.0,Set Collection,Strategy Games
103.0,Titan,3.46,Very High,12,2,6,6.96,1062,5536.0,Set Collection,Thematic Games
103.0,Titan,3.46,Very High,12,2,6,6.96,1062,5536.0,Set Collection,Wargames
103.0,Titan,3.46,Very High,12,2,6,6.96,1062,5536.0,Dice Rolling,Thematic Games
103.0,Titan,3.46,Very High,12,2,6,6.96,1062,5536.0,Dice Rolling,Wargames
103.0,Titan,3.46,Very High,12,2,6,6.96,1062,5536.0,Minimap Resolution,Thematic Games
103.0,Titan,3.46,Very High,12,2,6,6.96,1062,5536.0,Minimap Resolution,Wargames
103.0,Titan,3.46,Very High,12,2,6,6.96,1062,5536.0,Player Elimination,Thematic Games
103.0,Titan,3.46,Very High,12,2,6,6.96,1062,5536.0,Player Elimination,Wargames
103.0,Titan,3.46,Very High,12,2,6,6.96,1062,5536.0,Roll / Spin and Move,Thematic Games
103.0,Titan,3.46,Very High,12,2,6,6.96,1062,5536.0,Roll / Spin and Move,Wargames
103.0,Titan,3.46,Very High,12,2,6,6.96,1062,5536.0,Secret Unit Deployment,Thematic Games
103.0,Titan,3.46,Very High,12,2,6,6.96,1062,5536.0,Secret Unit Deployment,Wargames
104.0,Extrablatt,2.9,High,14,3,4,7.01,4603,360.0,Set Collection,Strategy Games
104.0,Extrablatt,2.9,High,14,3,4,7.01,4603,360.0,Tile Placement,Strategy Games
104.0,Extrablatt,2.9,High,14,3,4,7.01,4603,360.0,Area Majority / Influence,Strategy Games
104.0,Extrablatt,2.9,High,14,3,4,7.01,4603,360.0,Simulation,Strategy Games
105.0,Colossal Arena,2.02,Medium,8,2,5,6.77,979,8505.0,Betting and Bluffing,Strategy Games
105.0,Colossal Arena,2.02,Medium,8,2,5,6.77,979,8505.0,Betting and Bluffing,Family Games
105.0,Colossal Arena,2.02,Medium,8,2,5,6.77,979,8505.0,Hand Management,Strategy Games
105.0,Colossal Arena,2.02,Medium,8,2,5,6.77,979,8505.0,Hand Management,Family Games
106.0,Mystery Rummy: Jack the Ripper,1.75,Low,10,2,4,6.94,1083,5678.0,Voting,Family Games
106.0,Mystery Rummy: Jack the Ripper,1.75,Low,10,2,4,6.94,1083,5678.0,Voting,Strategy Games
106.0,Mystery Rummy: Jack the Ripper,1.75,Low,10,2,4,6.94,1083,5678.0,Set Collection,Family Games
106.0,Mystery Rummy: Jack the Ripper,1.75,Low,10,2,4,6.94,1083,5678.0,Set Collection,Strategy Games
106.0,Mystery Rummy: Jack the Ripper,1.75,Low,10,2,4,6.94,1083,5678.0,Hand Management,Family Games
106.0,Mystery Rummy: Jack the Ripper,1.75,Low,10,2,4,6.94,1083,5678.0,Hand Management,Strategy Games
108.0,TAMSK,2.29,Medium,8,2,2,6.77,2115,2039.0,Grid Movement,Abstract Games
108.0,TAMSK,2.29,Medium,8,2,2,6.77,2115,2039.0,Enclosure,Abstract Games
108.0,TAMSK,2.29,Medium,8,2,2,6.77,2115,2039.0,Action Timer,Abstract Games
109.0,Wettstreit der Baumeister,2.0,Low,10,3,4,6.09,6705,722.0,Auction/Bidding,Family Games
109.0,Wettstreit der Baumeister,2.0,Low,10,3,4,6.09,6705,722.0,Auction/Bidding,Strategy Games
110.0,Auf Achse,1.96,Low,8,2,6,6.24,3152,2580.0,Auction/Bidding,Family Games
110.0,Auf Achse,1.96,Low,8,2,6,6.24,3152,2580.0,Pick-up and Deliver,Family Games
110.0,Auf Achse,1.96,Low,8,2,6,6.24,3152,2580.0,Roll / Spin and Move,Family Games
111.0,Rheinländer,2.44,Medium,12,3,5,6.61,2266,2073.0,Area Majority / Influence,Strategy Games
111.0,Rheinländer,2.44,Medium,12,3,5,6.61,2266,2073.0,Hand Management,Strategy Games
111.0,Rheinländer,2.44,Medium,12,3,5,6.61,2266,2073.0,Enclosure,Strategy Games
112.0,Condottiere,1.96,Low,14,2,6,6.83,847,10998.0,Constrained Bidding,Strategy Games
112.0,Condottiere,1.96,Low,14,2,6,6.83,847,10998.0,Hand Management,Strategy Games
112.0,Condottiere,1.96,Low,14,2,6,6.83,847,10998.0,Auction/Bidding,Strategy Games
112.0,Condottiere,1.96,Low,14,2,6,6.83,847,10998.0,Area Majority / Influence,Strategy Games
115.0,I'm the Boss!,1.97,Low,12,3,6,6.79,1239,3951.0,Hand Management,Family Games
115.0,I'm the Boss!,1.97,Low,12,3,6,6.79,1239,3951.0,Hand Management,Strategy Games
115.0,I'm the Boss!,1.97,Low,12,3,6,6.79,1239,3951.0,Take That,Family Games
115.0,I'm the Boss!,1.97,Low,12,3,6,6.79,1239,3951.0,Take That,Strategy Games
115.0,I'm the Boss!,1.97,Low,12,3,6,6.79,1239,3951.0,Roll / Spin and Move,Family Games
115.0,I'm the Boss!,1.97,Low,12,3,6,6.79,1239,3951.0,Roll / Spin and Move,Strategy Games
115.0,I'm the Boss!,1.97,Low,12,3,6,6.79,1239,3951.0,Set Collection,Family Games
115.0,I'm the Boss!,1.97,Low,12,3,6,6.79,1239,3951.0,Set Collection,Strategy Games
115.0,I'm the Boss!,1.97,Low,12,3,6,6.79,1239,3951.0,Dice Rolling,Family Games
115.0,I'm the Boss!,1.97,Low,12,3,6,6.79,1239,3951.0,Dice Rolling,Strategy Games
116.0,Guillotine,1.27,Very Low,12,2,5,6.53,1181,27907.0,Take That,Family Games
116.0,Guillotine,1.27,Very Low,12,2,5,6.53,1181,27907.0,Hand Management,Family Games
116.0,Guillotine,1.27,Very Low,12,2,5,6.53,1181,27907.0,Card Drafting,Family Games
117.0,Ta Yü,2.07,Medium,10,2,4,6.96,1729,1965.0,Tile Placement,Abstract Games
117.0,Ta Yü,2.07,Medium,10,2,4,6.96,1729,1965.0,Network and Route Building,Abstract Games
117.0,Ta Yü,2.07,Medium,10,2,4,6.96,1729,1965.0,Team-Based Game,Abstract Games
117.0,Ta Yü,2.07,Medium,10,2,4,6.96,1729,1965.0,Pattern Building,Abstract Games
118.0,Modern Art,2.3,Medium,10,3,5,7.4,221,20163.0,Auction: Sealed Bid,Strategy Games
118.0,Modern Art,2.3,Medium,10,3,5,7.4,221,20163.0,Victory Points as a Resource,Strategy Games
118.0,Modern Art,2.3,Medium,10,3,5,7.4,221,20163.0,Hand Management,Strategy Games
118.0,Modern Art,2.3,Medium,10,3,5,7.4,221,20163.0,Commodity Speculation,Strategy Games
118.0,Modern Art,2.3,Medium,10,3,5,7.4,221,20163.0,Auction: Turn Order Until Pass,Strategy Games
118.0,Modern Art,2.3,Medium,10,3,5,7.4,221,20163.0,Auction: Once Around,Strategy Games
118.0,Modern Art,2.3,Medium,10,3,5,7.4,221,20163.0,Auction: English,Strategy Games
118.0,Modern Art,2.3,Medium,10,3,5,7.4,221,20163.0,Auction/Bidding,Strategy Games
119.0,Kingdoms,1.83,Low,9,2,4,6.63,1329,6029.0,Tile Placement,Strategy Games
119.0,Kingdoms,1.83,Low,9,2,4,6.63,1329,6029.0,Tile Placement,Abstract Games
120.0,Hoity Toity,1.87,Low,12,2,6,6.52,1520,7431.0,Set Collection,Family Games
120.0,Hoity Toity,1.87,Low,12,2,6,6.52,1520,7431.0,Rock-Paper-Scissors,Family Games
120.0,Hoity Toity,1.87,Low,12,2,6,6.52,1520,7431.0,Simultaneous Action Selection,Family Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Team-Based Game,Strategy Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Team-Based Game,Thematic Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Area Movement,Strategy Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Area Movement,Thematic Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Hand Management,Strategy Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Hand Management,Thematic Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Map Deformation,Strategy Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Map Deformation,Thematic Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Variable Player Powers,Strategy Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Variable Player Powers,Thematic Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Alliances,Strategy Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Alliances,Thematic Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Area Majority / Influence,Strategy Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Area Majority / Influence,Thematic Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Auction/Bidding,Strategy Games
121.0,Dune,3.44,Very High,12,2,6,7.62,310,6333.0,Auction/Bidding,Thematic Games
122.0,Quo Vadis?,2.08,Medium,12,3,5,6.46,2218,2804.0,Trading,Strategy Games
122.0,Quo Vadis?,2.08,Medium,12,3,5,6.46,2218,2804.0,Point to Point Movement,Strategy Games
122.0,Quo Vadis?,2.08,Medium,12,3,5,6.46,2218,2804.0,Voting,Strategy Games
124.0,Primordial Soup,2.73,High,12,3,4,6.94,918,5355.0,Variable Player Powers,Strategy Games
124.0,Primordial Soup,2.73,High,12,3,4,6.94,918,5355.0,Bias,Strategy Games
124.0,Primordial Soup,2.73,High,12,3,4,6.94,918,5355.0,Dice Rolling,Strategy Games
124.0,Primordial Soup,2.73,High,12,3,4,6.94,918,5355.0,Grid Movement,Strategy Games
125.0,Money!,1.55,Low,10,3,5,6.53,1878,3725.0,Set Collection,Family Games
125.0,Money!,1.55,Low,10,3,5,6.53,1878,3725.0,Auction/Bidding,Family Games
125.0,Money!,1.55,Low,10,3,5,6.53,1878,3725.0,Simultaneous Action Selection,Family Games
126.0,The Really Nasty Horse Racing Game,1.68,Low,12,2,6,6.25,4593,1212.0,Betting and Bluffing,Party Games
126.0,The Really Nasty Horse Racing Game,1.68,Low,12,2,6,6.25,4593,1212.0,Roll / Spin and Move,Party Games
127.0,Princess Ryan's Star Marines,2.46,Medium,10,1,6,5.31,18959,530.0,Variable Player Powers,Wargames
127.0,Princess Ryan's Star Marines,2.46,Medium,10,1,6,5.31,18959,530.0,Cooperative Game,Wargames
127.0,Princess Ryan's Star Marines,2.46,Medium,10,1,6,5.31,18959,530.0,Simultaneous Action Selection,Wargames
128.0,Take it Easy!,1.49,Very Low,10,1,8,6.62,1701,3703.0,Tile Placement,Abstract Games
128.0,Take it Easy!,1.49,Very Low,10,1,8,6.62,1701,3703.0,Tile Placement,Family Games
128.0,Take it Easy!,1.49,Very Low,10,1,8,6.62,1701,3703.0,Pattern Building,Abstract Games
128.0,Take it Easy!,1.49,Very Low,10,1,8,6.62,1701,3703.0,Pattern Building,Family Games
128.0,Take it Easy!,1.49,Very Low,10,1,8,6.62,1701,3703.0,Bingo,Abstract Games
128.0,Take it Easy!,1.49,Very Low,10,1,8,6.62,1701,3703.0,Bingo,Family Games
130.0,Iron Dragon,2.94,High,12,2,6,6.99,1731,2423.0,Crayon Rail System,Strategy Games
130.0,Iron Dragon,2.94,High,12,2,6,6.99,1731,2423.0,Pick-up and Deliver,Strategy Games
130.0,Iron Dragon,2.94,High,12,2,6,6.99,1731,2423.0,Multiple Maps,Strategy Games
132.0,Caesar & Cleopatra,1.91,Low,10,2,2,6.4,1887,7175.0,Hand Management,Strategy Games
132.0,Caesar & Cleopatra,1.91,Low,10,2,2,6.4,1887,7175.0,Set Collection,Strategy Games
132.0,Caesar & Cleopatra,1.91,Low,10,2,2,6.4,1887,7175.0,Area Majority / Influence,Strategy Games
133.0,Frischfleisch,2.55,High,18,2,6,6.14,9293,244.0,Modular Board,Strategy Games
134.0,Cape Horn,2.02,Medium,12,3,5,6.0,6341,941.0,Tile Placement,Family Games
135.0,Kontor,2.21,Medium,12,2,4,5.96,5863,1610.0,Tile Placement,Strategy Games
135.0,Kontor,2.21,Medium,12,2,4,5.96,5863,1610.0,Commodity Speculation,Strategy Games
135.0,Kontor,2.21,Medium,12,2,4,5.96,5863,1610.0,Area Majority / Influence,Strategy Games
137.0,Pass the Bomb,1.3,Very Low,12,2,10,5.83,5886,2387.0,Hot Potato,Party Games
137.0,Pass the Bomb,1.3,Very Low,12,2,10,5.83,5886,2387.0,Dice Rolling,Party Games
140.0,Pit,1.16,Very Low,7,3,8,6.39,1665,14412.0,Set Collection,Party Games
140.0,Pit,1.16,Very Low,7,3,8,6.39,1665,14412.0,Set Collection,Family Games
140.0,Pit,1.16,Very Low,7,3,8,6.39,1665,14412.0,Trading,Party Games
140.0,Pit,1.16,Very Low,7,3,8,6.39,1665,14412.0,Trading,Family Games
141.0,Andromeda,2.23,Medium,10,3,5,6.38,2999,1839.0,Set Collection,Family Games
141.0,Andromeda,2.23,Medium,10,3,5,6.38,2999,1839.0,Set Collection,Strategy Games
141.0,Andromeda,2.23,Medium,10,3,5,6.38,2999,1839.0,Trading,Family Games
141.0,Andromeda,2.23,Medium,10,3,5,6.38,2999,1839.0,Trading,Strategy Games
141.0,Andromeda,2.23,Medium,10,3,5,6.38,2999,1839.0,Area Majority / Influence,Family Games
141.0,Andromeda,2.23,Medium,10,3,5,6.38,2999,1839.0,Area Majority / Influence,Strategy Games
142.0,Vino,2.98,High,12,3,5,6.46,3778,885.0,Area Majority / Influence,Strategy Games
142.0,Vino,2.98,High,12,3,5,6.46,3778,885.0,Simultaneous Action Selection,Strategy Games
142.0,Vino,2.98,High,12,3,5,6.46,3778,885.0,Commodity Speculation,Strategy Games
146.0,Buy Low Sell High,1.99,Low,12,2,4,6.13,4532,1199.0,Commodity Speculation,Family Games
